track_id,is_seed_track,lead_genre,semantic_score,lead_genre_match,genre_overlap_count,tag_overlap_count,numeric_pass_count,tempo_distance,loudness_distance,key_distance,mode_distance,decision,decision_reason
TRBDPHY128F4218493,0,blues rock,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDPOI128F42A9A72,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDPRV128F9306A7E,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDPSN128F4283509,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDPSO128F930C771,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDQAX12903CFD642,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDQHA128F426EB28,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDQIR12903CF0C9C,0,blues,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDQLL128E078B757,0,female,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDQUF128F42AE54C,0,rdb,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDQUL128F14933F1,0,soundtrack,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDQVN128F425CF6D,0,colombian rock,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDQYQ128F93214CB,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDRBO128F9313A38,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDRBR128F424D5B6,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDRCA128F9321DD9,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDRCG12903CAEAEC,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDRCK128F92F738B,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDREO128F427F114,0,indie pop,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDRFM128F9301DAD,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDRHL128F1474BBC,0,female vocalist,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDRIN128F9308ABF,0,alejandro lerner,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDRIR128F4241358,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDRIT128F42929A1,0,hip-hop,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDROB128F93093CA,0,r41n7 m0rn1ngs,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBDRSG128F92D2583,0,intro to grind,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDRTN12903D021D9,0,classic rock,3,1,2,2,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRBDRUE12903CD596D,0,dubstep,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDSFL128F4281D0B,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDSFP128E07937B9,0,grunge,2,0,3,4,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBDSGK128F92F2C59,0,pop,3,1,1,1,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRBDSLA128F4288246,0,soul,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBDSNM128F930A19E,0,avant-garde,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDSPH12903CA2967,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDSPX12903CFA94C,0,dub,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDSQE128E079325F,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDSQS128F930371C,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDSUH128F9312296,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDSWA128F92FE70A,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDSXN128F4293DA9,0,i like it,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDSXV128F92F5B43,0,wjlb-fm,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDTEG128F4265CC9,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDTFI12903CFC3F1,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDTGV128F934BD84,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDTNY128F9327A10,0,classic rock,3,1,3,3,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRBDTWR128F149E9B7,0,jazz,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDTXD12903CE7192,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDTZX128F92DFA66,0,christian,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBDUAQ128F427154D,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDUAZ128F92D718A,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDUKK128F4241E90,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDUMD128F9327534,0,french,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDUPX128F932C89B,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDUSM128F9339A13,0,herbst,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBDUUD128F930723F,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDUWE128EF3583EA,0,citrix,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDUXD128F148328A,0,pop,3,1,1,1,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRBDUXF128F4232689,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDUYE12903CB246F,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDVBK128F4263798,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDVCW128F427C875,0,chinese female vocalist,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDVFB128F9339FCC,0,blues,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDVJF128E078894B,0,rock,3,1,1,1,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRBDVLN128E078C6FB,0,classic,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDVPR128F9313EF3,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDVTP12903CD152B,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDVVN128F4285CC6,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDVVT128F4279D11,0,rap,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDVWE128F92F930A,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDVZL128F92F579F,0,dischord,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDWBW128F932C973,0,mod,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDWCU128F4223233,0,salsa,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDWDQ128F1455787,0,rock,3,1,5,5,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRBDWEU128F42660FF,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDWJW128F145B1C0,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDWLE128F42B3112,0,70s,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBDWMK12903CED145,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDWND128F9310537,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDWRY128F427991E,0,blues,2,0,3,3,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBDWTJ128F9358452,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDWXK128F930E6DD,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDXDO128F14A1CD1,0,chillin,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDXIM128F427ABDA,0,michael jackson,2,0,2,3,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBDXIX128F93256CB,0,drum'n'bass,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDXKI128F9325211,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDXOD128F422C47B,0,marguerite duras,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDXOG128F427031F,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDXQL128F424392E,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDXVN128F42334DD,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDYAC128F4249498,0,just look at the blessing,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDYDF128F92DF9F2,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDYEF128F423DC43,0,classic rock,3,1,2,2,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRBDYEJ128F9320633,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDYFY128F93330AA,0,jazz,2,0,2,2,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBDYHX128F14ADE2B,0,country,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDYIC128F92F1D17,0,hip hop,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDYIF128F4294F19,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDYKO128F423829E,0,casino,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDYNW128F425E6BE,0,classic rock,3,1,2,2,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRBDYOL128F4278838,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDYTE128F931F2F0,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDYYN128F92F383F,0,acid jazz,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDZBH12903CE85E4,0,indie,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDZES128F424080B,0,chill,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDZPG128F9355D41,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDZSK128F92F8E05,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBDZVP12903CC0089,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEACH128EF341C45,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEADA128F1455D45,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEAJB128F4214A06,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEAMO128F425B75F,0,pop,3,1,2,3,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRBEAOU128E0798350,0,flamenco,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEARH128F422A535,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEATE128E078F0D8,0,rock,3,1,5,5,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRBEATF128F9309E63,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEAWP128F422B4D1,0,happy in the title,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEAXM12903CC63F5,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEAXZ128F424347B,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEAYH12903CBC75F,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEAZN128F14858B3,0,chanson francaise,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBEBAS128F92EAC23,0,brain2brain,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEBEZ128E0792F08,0,female vocalists,1,0,0,1,0,,,,,keep,"keep: semantic_score=1, numeric_pass_count=0"
TRBEBFU128F14971BD,0,the doors,2,0,2,2,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBEBNV128F423783D,0,hardcore punk,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEBTR128F932CD6B,0,children,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEBUU128F92C945D,0,masterpieces,2,0,3,3,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBEBVZ128F425A660,0,pop,3,1,1,2,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRBEBWG128F93214A4,0,mariah carey,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBEBWN128F933D21F,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEBYV128F14A0B65,0,trance,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBECAL128F4270F27,0,funk,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBECBM128F426AA34,0,pop,3,1,2,2,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRBECBY128F148B6F3,0,anby,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBECDN128F4225717,0,melodic rock,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBECGH12903CC2304,0,reggae,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBECIP128F42515B1,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBECKU128F428B08A,0,hip hop,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBECMV128F427614B,0,rock,3,1,2,2,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRBECNW128F426BE82,0,mariah carey,2,0,1,2,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBECNX128F92FA80F,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBECRX128F423B50B,0,iskelma,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBECST12903CDC40B,0,latino,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBECUJ128F14B0BA7,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEDBC128F145B134,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEDHB12903CDB820,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEDIR128F4250FBD,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEDLE128F933039C,0,5432fun,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEDRW128F425F424,0,blues rock,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEDTM128F4255119,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEDVH128F14599C7,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEDXK128F14A7EC0,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEDZL128F425A2E7,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEEAF128F92E6382,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEEDK128F424D995,0,rock,3,1,3,3,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRBEEEP128F426C17D,0,post-hardcore,2,0,2,2,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBEEJH128F92FAC0D,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEEJS128F9340A8B,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEELS128F42B63A8,0,hard rock faves,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBEEMB128F9320082,0,rock,3,1,1,2,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRBEEQF128F4283395,0,classic rock,3,1,2,2,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRBEEQG128F42732AB,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEERY128F4231A2E,0,nu-metal,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBEEWS12903CD0B60,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEFAS128F4262569,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEFDI12903CCF154,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEFFA128F930F017,0,kalimba,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEFFG128E0793C24,0,covers,2,0,5,5,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBEFJE128F932139E,0,anorexia,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBEFKV128F930114A,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEFQB128F932138A,0,female vocalists,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEFQY128F932EE3F,0,soundtrack,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBEFUY12903C98485,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEFWM128F428EFA8,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEGAV12903D16172,0,garage rock,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEGHL128F92F76E8,0,grunge,2,0,4,4,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBEGJR128F4275E2E,0,gw punk rock,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBEGKI12903CBD34C,0,50s and 60s,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEGMG128F92FD7C4,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEGMU128F9325473,0,drum and bass,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEGQC12903CAB228,0,77davez-all-tracks,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEGWL128F423F4F1,0,house,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEHAS128F933A549,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEHBS128F4233471,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEHDI128F930D7C2,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEHEY128F92C2852,0,guitar,2,0,2,2,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBEHFA128F145B3DA,0,70s,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBEHGH128E078DEDE,0,rap,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEHHL128F92E90F5,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEHKV128F92F93DF,0,techno,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEHNT128E0792546,0,stoner rock,2,0,2,2,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBEHTC128F42150EB,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEHVM128F93506BD,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEIBI12903CC4C7B,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEIKK128F14628D6,0,pop,3,1,2,2,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRBEIKX12903CCAAE5,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEIRT128F42A6680,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEISL128F931B107,0,indie pop,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBEISX128F9322F51,0,antic cafe,2,0,1,1,0,,,,,keep,"keep: semantic_score=2, numeric_pass_count=0"
TRBEIVC128F9320E95,0,alternative rock,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEIYU128F92E88A9,0,johnny horton,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEJCS128F4249EA2,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEJDZ128F92D02F8,0,jazz,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEJFD128F93222D8,0,avantgarde,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEJHQ128F421EFD2,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEJKS128F426D823,0,irish,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEJKW128F92FCEED,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEJVP128F429D21B,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEJYW128F93018AF,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEKDE128F92E7486,0,black metal,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEKGR128F425DA44,0,rock,3,1,3,3,0,,,,,keep,"keep: semantic_score=3, numeric_pass_count=0"
TRBEKJN128F42891EE,0,,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
TRBEKLP128F92FB2BD,0,first nation,0,0,0,0,0,,,,,reject,"reject: semantic_score=0, numeric_pass_count=0 below keep threshold"
